Phone Number,Spam Classification,Caller Type,Number of Reports,Call Frequency,Location,Time of Call,Duration (seconds),User Review,Confidence Score (%),Last Report Date,Reported by Verified Users,Conversation Text
9478723217,Spam,Telemarketer,18,3,Unknown,Evening,360,Unwanted sales,74,2024-03-11,False,We have an exclusive offer for you today.
7084834581,Not Spam,None,0,0,Pune,Night,562,Business call,34,2024-02-28,False,Calling from your doctor's office.
9075556533,Not Spam,Service,0,0,Chennai,Morning,568,Normal call,46,2024-08-19,False,This is your bank calling to verify a transaction.
9608574998,Spam,Unknown,12,1,Delhi,Morning,297,Suspicious call,80,2024-09-04,False,Are you interested in saving money on your utility bills?
8310491714,Spam,Fraudulent Service,3,3,Unknown,Evening,702,Suspicious call,70,2024-11-16,False,Your computer might be infected.
6594001692,Not Spam,Service,0,0,Chennai,Night,139,OK,9,2025-01-01,False,"Hi, this is regarding your job application."
9109665859,Spam,Unknown,8,3,Delhi,Morning,337,Not sure,75,2024-10-15,True,"Hello, we're offering a great deal on credit cards with zero annual fees!"
8306443569,Not Spam,None,0,0,Unknown,Night,279,Expected call,31,2024-02-03,True,"Hello, calling to confirm your appointment."
9642164428,Not Spam,Business,0,0,Bangalore,Night,489,Important call,27,2024-09-07,False,Calling from your doctor's office.
9351294129,Not Spam,Business,0,0,Unknown,Night,186,Important call,22,2025-01-16,False,This is your bank calling to verify a transaction.
6399584518,Not Spam,Personal,0,0,Unknown,Evening,147,Business call,19,2024-09-21,False,This is about your recent purchase.
9519915051,Spam,Fraudulent Service,1,0,Hyderabad,Night,553,Scam alert,69,2024-10-24,False,Calling regarding your recent inquiry.
6420030846,Not Spam,Personal,0,0,Chennai,Night,513,Genuine call,40,2024-03-17,True,"Hello, this is about your subscription."
9255482800,Not Spam,Business,0,0,Delhi,Night,158,Helpful service,33,2024-07-02,False,"Hi, this is regarding your job application."
6120179317,Not Spam,Business,0,0,Kolkata,Morning,230,Normal call,6,2024-07-31,True,Calling from your doctor's office.
8625223213,Not Spam,Business,0,1,Kolkata,Evening,201,Business call,48,2024-06-08,False,Your requested callback about the service issue.
8601624392,Not Spam,Personal,0,0,Bangalore,Evening,363,Genuine call,27,2024-11-24,False,About your recent service request.
9184094384,Not Spam,None,0,0,Mumbai,Night,95,Helpful service,41,2024-10-20,False,This is your bank calling to verify a transaction.
9707772982,Not Spam,Service,0,0,Pune,Evening,405,Expected call,22,2024-03-30,False,This is your delivery service.
6754352618,Not Spam,Business,0,0,Pune,Evening,304,Business call,41,2024-05-03,False,This is your delivery service.
8578515552,Spam,Telemarketer,4,1,Unknown,Evening,129,Annoying call,56,2024-02-06,False,Are you interested in saving money on your utility bills?
9807573425,Spam,Scammer,4,3,Mumbai,Evening,292,Unwanted sales,76,2024-09-24,True,Important notice about your account security.
6730502053,Not Spam,None,0,0,Mumbai,Night,117,Expected call,39,2024-04-02,False,Calling from your doctor's office.
8737950217,Not Spam,None,0,0,Unknown,Afternoon,250,Normal call,24,2025-01-15,False,Following up on your inquiry.
8824771021,Not Spam,Personal,0,0,Chennai,Evening,578,OK,24,2024-04-28,True,Your requested callback about the service issue.
9365656583,Spam,Telemarketer,1,2,Chennai,Night,595,Unwanted sales,67,2024-11-04,False,Special discount available only today!
9928417121,Not Spam,Business,0,0,Hyderabad,Night,734,Business call,38,2024-11-24,True,Your requested callback about the service issue.
7062499912,Not Spam,Business,0,1,Unknown,Afternoon,50,Expected call,25,2025-01-05,True,This is your bank calling to verify a transaction.
6928756293,Not Spam,Service,0,0,Jaipur,Morning,175,Important call,21,2024-12-30,False,About your recent service request.
9872564327,Not Spam,Business,0,0,Unknown,Night,130,Genuine call,43,2024-07-14,False,About your recent service request.
9916946844,Not Spam,Business,0,0,Unknown,Night,335,Normal call,35,2024-07-20,False,This is your delivery service.
6146221493,Not Spam,None,0,0,Kolkata,Afternoon,36,OK,42,2025-01-15,False,Calling from your doctor's office.
6482148077,Not Spam,Personal,0,0,Hyderabad,Night,510,Genuine call,27,2024-05-09,False,"Hello, calling to confirm your appointment."
9762269063,Spam,Fraudulent Service,1,0,Kolkata,Evening,229,Annoying call,67,2024-10-01,False,Your social security number needs verification.
9629249208,Not Spam,Business,0,0,Unknown,Evening,43,OK,42,2024-06-11,False,"Hi, this is regarding your job application."
9102081840,Not Spam,Personal,0,0,Pune,Evening,448,Genuine call,22,2024-03-20,True,This is about your recent purchase.
9474422632,Not Spam,Business,0,0,Mumbai,Morning,240,Normal call,17,2024-08-18,False,"Hi, this is regarding your job application."
8087542943,Not Spam,Business,0,0,Chennai,Evening,300,OK,26,2024-07-16,False,"Hi, this is regarding your job application."
9457389510,Not Spam,Service,0,0,Bangalore,Afternoon,527,Normal call,15,2024-02-18,False,"Hello, calling to confirm your appointment."
6459617849,Not Spam,None,0,2,Chennai,Night,453,Helpful service,23,2024-12-07,False,Your requested callback about the service issue.
7895343117,Not Spam,Personal,0,2,Unknown,Afternoon,483,Helpful service,9,2024-10-26,False,"Hello, calling to confirm your appointment."
6616546141,Spam,Survey,7,1,Hyderabad,Morning,505,Not sure,72,2025-01-15,False,Would you like to participate in a quick survey?
9972639980,Not Spam,None,0,0,Unknown,Night,549,Genuine call,46,2024-12-21,False,"Hello, calling to confirm your appointment."
9261839070,Not Spam,Business,0,0,Kolkata,Morning,350,Business call,22,2024-02-12,False,Calling from your doctor's office.
9763762862,Not Spam,Business,0,1,Hyderabad,Afternoon,118,Expected call,41,2024-07-14,False,This is your delivery service.
8181352956,Not Spam,None,0,0,Kolkata,Afternoon,378,Helpful service,38,2024-04-25,False,This is your delivery service.
8679672962,Spam,Telemarketer,0,6,Jaipur,Evening,65,Scam alert,74,2024-07-29,False,We're calling about your account.
6202837672,Spam,Survey,3,4,Unknown,Night,531,Not sure,60,2024-07-16,False,Would you like to participate in a quick survey?
6392027074,Not Spam,Personal,0,1,Bangalore,Morning,322,Important call,36,2024-04-29,True,Your requested callback about the service issue.
9628557467,Not Spam,None,0,4,Hyderabad,Morning,1132,Genuine call,16,2024-08-17,True,We're calling about your account.
9219469218,Not Spam,Business,0,0,Jaipur,Evening,265,Normal call,37,2024-11-03,False,This is a follow-up call.
8880644230,Not Spam,None,0,2,Kolkata,Evening,381,Helpful service,47,2024-12-17,True,This is about your recent purchase.
9740658578,Not Spam,None,0,0,Chennai,Night,417,Helpful service,22,2024-04-16,True,Your requested callback about the service issue.
8933486081,Not Spam,Business,0,0,Jaipur,Morning,539,Helpful service,41,2024-09-23,False,This is about your recent purchase.
9725848179,Not Spam,Personal,0,0,Bangalore,Afternoon,254,Genuine call,36,2024-12-21,False,This is your bank calling to verify a transaction.
7671704415,Not Spam,Business,0,1,Delhi,Afternoon,200,Expected call,46,2024-03-25,False,This is your bank calling to verify a transaction.
8782867487,Spam,Fraudulent Service,4,4,Jaipur,Afternoon,185,Possible spam,61,2024-09-24,True,Your social security number needs verification.
9814180841,Spam,Unknown,7,2,Mumbai,Evening,346,Unwanted sales,86,2024-05-30,True,"Hello, we're offering a great deal on credit cards with zero annual fees!"
8148825005,Spam,Survey,2,5,Unknown,Afternoon,601,Telemarketing spam,58,2024-04-12,False,Would you like to participate in a quick survey?
8805731999,Not Spam,None,0,0,Kolkata,Night,182,Helpful service,41,2024-10-19,False,"Hello, this is about your subscription."
9433671203,Not Spam,Personal,0,0,Delhi,Morning,639,Normal call,23,2024-06-03,False,Important information about your service.
7181694634,Not Spam,Business,0,1,Unknown,Morning,181,Normal call,40,2024-04-08,False,This is your bank calling to verify a transaction.
6974736502,Spam,Telemarketer,7,3,Delhi,Afternoon,65,Telemarketing spam,52,2024-02-13,False,Are you interested in saving money on your utility bills?
9257163996,Spam,Survey,1,3,Ahmedabad,Evening,294,Possible spam,67,2024-05-31,True,We're gathering customer feedback.
6993415468,Not Spam,Personal,0,0,Mumbai,Morning,150,Genuine call,32,2024-04-02,False,We're calling about your account.
6232724869,Spam,Survey,7,1,Mumbai,Night,355,Scam alert,53,2024-09-10,False,We're gathering customer feedback.
6188232017,Not Spam,Personal,0,0,Bangalore,Evening,491,Normal call,38,2025-01-01,False,"Hi, this is regarding your job application."
8887992357,Spam,Survey,12,3,Kolkata,Afternoon,502,Not sure,63,2024-06-27,False,Would you like to participate in a quick survey?
6392065203,Not Spam,Service,0,0,Unknown,Afternoon,148,Genuine call,20,2024-05-01,False,This is your bank calling to verify a transaction.
9660912042,Not Spam,None,0,1,Unknown,Morning,190,Important call,24,2024-11-08,False,"Hi, this is regarding your job application."
9501990119,Not Spam,None,0,0,Unknown,Night,95,Business call,23,2024-05-21,False,"Hi, this is regarding your job application."
9624837008,Not Spam,None,0,0,Delhi,Afternoon,1195,Important call,8,2024-10-27,False,About your recent service request.
6771469922,Spam,Fraudulent Service,7,0,Kolkata,Evening,656,Not sure,67,2025-01-16,False,Your social security number needs verification.
7889534464,Not Spam,None,0,0,Hyderabad,Morning,51,Normal call,40,2024-12-03,True,This is your bank calling to verify a transaction.
9840629967,Not Spam,Personal,0,0,Ahmedabad,Afternoon,398,Expected call,24,2025-01-11,False,This is your bank calling to verify a transaction.
7179085067,Spam,Scammer,3,3,Chennai,Evening,941,Telemarketing spam,72,2024-02-27,True,Your bank account needs verification.
8847868748,Spam,Survey,4,1,Mumbai,Morning,374,Telemarketing spam,83,2024-08-03,False,Your opinion matters to us.
6608011824,Spam,Unknown,9,1,Unknown,Morning,47,Telemarketing spam,66,2024-10-14,False,"Hello, we're offering a great deal on credit cards with zero annual fees!"
7371866709,Not Spam,None,0,0,Ahmedabad,Morning,416,Expected call,18,2024-08-15,False,"Hello, calling to confirm your appointment."
6935125097,Not Spam,Personal,0,0,Bangalore,Night,10,Business call,42,2024-07-22,True,"Hi, this is regarding your job application."
6027102331,Not Spam,Service,0,0,Chennai,Night,119,Important call,38,2024-11-16,False,"Hi, this is regarding your job application."
9532907224,Spam,Scammer,4,2,Bangalore,Night,170,Annoying call,92,2024-04-12,False,This is regarding your car's extended warranty.
7595547067,Spam,Scammer,9,0,Hyderabad,Evening,459,Unwanted sales,85,2024-04-11,False,This is regarding your car's extended warranty.
8529140405,Not Spam,Business,0,0,Chennai,Night,410,Important call,42,2024-02-26,True,This is your delivery service.
6299372428,Not Spam,Personal,0,0,Mumbai,Morning,325,OK,27,2024-08-02,False,This is your delivery service.
8805678898,Not Spam,None,0,2,Kolkata,Morning,274,Business call,19,2024-10-15,True,This is about your recent purchase.
7911168127,Not Spam,Service,0,0,Unknown,Morning,328,OK,50,2024-01-26,False,"Hello, this is about your subscription."
9126682743,Not Spam,None,0,0,Hyderabad,Morning,558,Business call,37,2024-12-16,False,Calling from your doctor's office.
9469160809,Not Spam,Personal,0,0,Pune,Afternoon,115,OK,22,2024-05-26,True,This is your delivery service.
8917315554,Not Spam,Business,0,1,Unknown,Evening,532,Important call,35,2024-08-18,False,This is your bank calling to verify a transaction.
9734757613,Spam,Telemarketer,2,6,Unknown,Afternoon,479,Suspicious call,63,2024-08-13,False,Are you interested in saving money on your utility bills?
7899509741,Not Spam,Business,0,0,Unknown,Evening,119,Important call,37,2024-03-27,False,"Hi, this is regarding your job application."
9153218530,Not Spam,Service,0,0,Unknown,Night,200,Helpful service,19,2024-06-24,False,Your requested callback about the service issue.
7100089474,Not Spam,Business,0,0,Ahmedabad,Evening,380,OK,22,2024-02-15,False,About your recent service request.
8675497786,Not Spam,Service,0,0,Unknown,Morning,61,Important call,15,2024-09-14,False,"Hi, this is regarding your job application."
8214011398,Not Spam,Business,0,0,Pune,Afternoon,131,Helpful service,12,2024-05-29,False,"Hello, this is about your subscription."
9300768238,Not Spam,Business,0,0,Chennai,Afternoon,12,OK,28,2024-10-13,True,"Hi, this is regarding your job application."
6133944016,Not Spam,None,0,0,Jaipur,Afternoon,18,Business call,34,2024-01-27,False,About your recent service request.
8576766386,Not Spam,None,0,0,Ahmedabad,Evening,194,Helpful service,32,2024-03-11,False,Your requested callback about the service issue.
8571104283,Not Spam,Business,0,0,Bangalore,Morning,523,Important call,39,2024-07-08,False,"Hello, calling to confirm your appointment."
8518116822,Not Spam,None,0,0,Kolkata,Evening,794,Expected call,45,2024-12-12,False,Calling regarding your recent inquiry.
9222367714,Spam,Survey,4,1,Unknown,Morning,531,Not sure,70,2024-07-27,True,Can you spare 5 minutes for a survey?
7759879923,Not Spam,Service,0,0,Bangalore,Evening,203,OK,45,2024-04-17,False,This is your bank calling to verify a transaction.
6730323076,Spam,Telemarketer,5,3,Chennai,Night,541,Suspicious call,83,2024-09-30,False,Special discount available only today!
9301655264,Not Spam,Service,0,0,Mumbai,Morning,410,Expected call,18,2024-07-02,False,We're calling about your account.
9048981283,Not Spam,None,0,0,Pune,Night,586,Expected call,28,2024-10-06,False,Following up on your inquiry.
8074078643,Not Spam,Business,0,0,Chennai,Morning,373,Normal call,27,2024-07-13,True,Important information about your service.
6625387881,Spam,Unknown,7,1,Bangalore,Night,401,Scam alert,65,2024-11-10,True,Special discount available only today!
8327972175,Not Spam,Business,0,1,Unknown,Morning,370,OK,28,2024-05-17,True,About your recent service request.
6233975501,Not Spam,Business,0,0,Unknown,Night,338,Business call,30,2025-01-17,False,This is your delivery service.
7322451181,Spam,Unknown,8,1,Hyderabad,Morning,181,Suspicious call,71,2024-10-24,False,Special discount available only today!
8846573750,Not Spam,Personal,0,0,Hyderabad,Night,13,Genuine call,32,2024-11-04,False,Following up on your inquiry.
8698216139,Not Spam,Personal,0,0,Chennai,Afternoon,1053,Normal call,46,2024-12-09,False,This is a follow-up call.
9209317843,Not Spam,Service,0,0,Delhi,Afternoon,522,Business call,22,2024-02-03,False,This is your bank calling to verify a transaction.
8674697782,Not Spam,Service,0,0,Mumbai,Evening,118,Business call,13,2024-09-30,True,Following up on your inquiry.
7614130895,Not Spam,None,0,0,Ahmedabad,Morning,118,Genuine call,9,2024-11-18,True,Your requested callback about the service issue.
8941006450,Spam,Unknown,10,8,Ahmedabad,Night,184,Scam alert,71,2024-04-16,False,Special discount available only today!
6828583596,Spam,Survey,8,3,Kolkata,Morning,288,Unwanted sales,81,2024-04-11,False,Would you like to participate in a quick survey?
7851245067,Not Spam,Personal,0,1,Delhi,Afternoon,290,OK,22,2024-04-20,False,About your recent service request.
7679877373,Not Spam,Service,0,0,Jaipur,Morning,344,Expected call,25,2024-06-07,True,"Hello, calling to confirm your appointment."
9961376807,Not Spam,Service,0,0,Pune,Morning,293,Expected call,29,2024-04-28,False,This is about your recent purchase.
8022067117,Not Spam,Personal,0,0,Hyderabad,Morning,452,Helpful service,16,2024-05-15,True,About your recent service request.
7587449983,Not Spam,None,0,0,Mumbai,Morning,574,Business call,31,2024-09-27,True,"Hello, calling to confirm your appointment."
6699264344,Not Spam,None,0,1,Bangalore,Afternoon,257,Business call,32,2024-09-11,False,"Hi, this is regarding your job application."
7498350566,Spam,Unknown,5,0,Jaipur,Night,427,Annoying call,73,2024-10-29,True,We have an exclusive offer for you today.
6954963466,Spam,Survey,8,3,Pune,Afternoon,174,Possible spam,63,2024-12-01,True,Can you spare 5 minutes for a survey?
9872977818,Not Spam,Personal,0,0,Mumbai,Night,117,OK,37,2024-12-16,False,Important information about your service.
8120567295,Not Spam,Business,0,0,Delhi,Night,582,Important call,27,2024-08-31,False,"Hello, calling to confirm your appointment."
8640240485,Spam,Telemarketer,3,2,Mumbai,Night,570,Telemarketing spam,53,2024-02-29,False,Are you interested in saving money on your utility bills?
6780147244,Spam,Survey,6,1,Ahmedabad,Afternoon,579,Telemarketing spam,75,2024-06-06,False,Can you spare 5 minutes for a survey?
7147006304,Spam,Fraudulent Service,3,3,Jaipur,Afternoon,682,Unwanted sales,64,2024-03-29,False,We detected suspicious activity.
7188849008,Not Spam,Service,0,1,Chennai,Morning,453,Important call,40,2024-04-19,True,"Hello, calling to confirm your appointment."
8024732148,Spam,Fraudulent Service,1,4,Mumbai,Night,16,Scam alert,73,2024-10-31,False,We detected suspicious activity.
6741978422,Not Spam,Business,0,0,Unknown,Evening,66,Normal call,26,2024-09-10,True,Following up on your inquiry.
8516585043,Not Spam,Service,0,1,Ahmedabad,Night,75,Expected call,23,2024-08-24,True,Following up on your inquiry.
6708252582,Spam,Survey,3,0,Bangalore,Afternoon,413,Annoying call,63,2024-05-04,False,Would you like to participate in a quick survey?
8480317409,Not Spam,Business,0,0,Hyderabad,Evening,374,Business call,25,2024-06-24,False,This is your delivery service.
7485790804,Not Spam,Business,0,0,Hyderabad,Evening,40,Normal call,35,2024-11-03,False,This is your bank calling to verify a transaction.
7596484115,Not Spam,Personal,0,0,Mumbai,Afternoon,86,OK,18,2024-09-04,False,"Hello, calling to confirm your appointment."
8114297545,Spam,Fraudulent Service,11,2,Jaipur,Morning,470,Telemarketing spam,46,2024-10-09,False,Urgent action required on your account.
8790609606,Not Spam,Personal,0,0,Kolkata,Morning,419,Genuine call,36,2024-09-02,False,This is your delivery service.
6458848299,Spam,Unknown,11,6,Pune,Night,239,Possible spam,69,2024-04-28,True,Special discount available only today!
7977407901,Not Spam,Service,0,0,Chennai,Evening,325,Normal call,44,2024-08-12,False,This is your bank calling to verify a transaction.
8354709600,Not Spam,None,0,0,Unknown,Night,449,Business call,36,2024-05-14,True,Your requested callback about the service issue.
7181468617,Spam,Telemarketer,9,0,Delhi,Evening,471,Not sure,63,2024-08-18,False,"Hello, we're offering a great deal on credit cards with zero annual fees!"
7881089519,Not Spam,Personal,0,0,Bangalore,Evening,580,Important call,23,2024-09-22,True,This is your delivery service.
6246385250,Not Spam,Personal,0,0,Ahmedabad,Night,322,Business call,20,2024-02-24,True,About your recent service request.
9413944835,Not Spam,Service,0,0,Unknown,Evening,107,Normal call,53,2024-04-13,False,This is your delivery service.
9859729865,Spam,Fraudulent Service,2,1,Ahmedabad,Evening,27,Scam alert,62,2024-02-07,True,We detected suspicious activity.
7963217719,Not Spam,Service,0,2,Unknown,Night,132,Expected call,51,2024-04-13,False,"Hi, this is regarding your job application."
6855215557,Not Spam,Personal,0,0,Mumbai,Night,119,Helpful service,34,2024-11-11,True,This is your bank calling to verify a transaction.
9958345139,Not Spam,Business,0,0,Hyderabad,Afternoon,124,Helpful service,22,2024-04-18,False,Calling from your doctor's office.
7806333453,Not Spam,Service,0,0,Unknown,Night,256,Normal call,15,2025-01-11,True,Following up on your inquiry.
9527479950,Not Spam,Service,0,0,Unknown,Afternoon,440,Expected call,32,2024-12-10,True,About your recent service request.
8723888271,Not Spam,Business,0,0,Mumbai,Evening,576,Business call,41,2024-06-06,False,This is about your recent purchase.
8895028012,Not Spam,None,0,0,Unknown,Morning,367,Helpful service,53,2024-11-02,True,"Hello, calling to confirm your appointment."
8134353507,Not Spam,Service,0,2,Chennai,Evening,372,Genuine call,25,2024-10-26,True,About your recent service request.
6055043607,Not Spam,Service,0,0,Jaipur,Morning,322,Important call,43,2024-08-29,True,This is about your recent purchase.
7452604610,Not Spam,Service,0,0,Delhi,Afternoon,266,Genuine call,47,2024-02-07,False,Calling from your doctor's office.
6344589158,Not Spam,None,0,0,Unknown,Afternoon,154,Important call,34,2024-11-29,False,"Hello, calling to confirm your appointment."
6107462766,Not Spam,Business,0,0,Mumbai,Evening,55,Normal call,29,2024-02-09,True,"Hi, this is regarding your job application."
6928524290,Spam,Survey,11,2,Unknown,Morning,485,Suspicious call,66,2024-03-04,True,Would you like to participate in a quick survey?
7095974361,Not Spam,None,0,0,Unknown,Afternoon,530,OK,31,2024-07-20,False,This is your delivery service.
8896469136,Not Spam,Personal,0,0,Delhi,Evening,386,Business call,36,2024-07-01,False,Calling regarding your recent inquiry.
6581554206,Spam,Fraudulent Service,2,3,Hyderabad,Evening,565,Not sure,71,2024-01-31,False,This is a follow-up call.
8754830740,Spam,Telemarketer,3,7,Unknown,Morning,140,Possible spam,84,2024-09-28,True,Are you interested in saving money on your utility bills?
9024678027,Not Spam,Service,0,0,Hyderabad,Night,414,Important call,33,2024-12-12,False,Following up on your inquiry.
9623127113,Spam,Fraudulent Service,4,1,Ahmedabad,Night,401,Unwanted sales,63,2024-05-24,False,We detected suspicious activity.
8649140333,Not Spam,Service,0,0,Bangalore,Afternoon,27,Normal call,20,2024-10-24,False,Calling from your doctor's office.
9348247400,Not Spam,Business,0,0,Bangalore,Afternoon,567,Genuine call,25,2024-02-20,False,"Hello, calling to confirm your appointment."
8470587777,Spam,Scammer,7,3,Chennai,Night,132,Unwanted sales,79,2024-12-20,True,You've won a prize in our lucky draw!
8609666773,Spam,Scammer,2,4,Hyderabad,Night,359,Annoying call,79,2024-07-03,False,This is regarding your car's extended warranty.
8285237785,Not Spam,Service,0,0,Mumbai,Night,532,Important call,26,2024-03-10,False,This is about your recent purchase.
7423330709,Not Spam,Personal,0,0,Delhi,Afternoon,385,Business call,25,2024-12-23,True,About your recent service request.
9006856665,Not Spam,None,0,0,Jaipur,Night,42,Helpful service,31,2024-10-04,False,About your recent service request.
8350522870,Not Spam,Business,0,1,Jaipur,Evening,29,Genuine call,39,2024-08-12,True,About your recent service request.
7738768287,Spam,Scammer,16,0,Unknown,Evening,499,Possible spam,61,2024-04-05,False,Your bank account needs verification.
8226754546,Not Spam,None,0,2,Bangalore,Evening,583,OK,31,2024-09-09,False,This is your bank calling to verify a transaction.
7950494206,Not Spam,Personal,0,2,Hyderabad,Night,367,Normal call,53,2024-04-25,True,Calling from your doctor's office.
8226576735,Not Spam,Personal,0,0,Unknown,Morning,370,Normal call,11,2024-10-04,False,Following up on your inquiry.
8576423136,Spam,Survey,0,1,Unknown,Night,1200,Telemarketing spam,67,2024-10-10,False,Would you like to participate in a quick survey?
6493683673,Not Spam,None,0,0,Jaipur,Night,150,Expected call,38,2024-07-30,False,"Hello, calling to confirm your appointment."
8201721657,Not Spam,Business,0,0,Mumbai,Evening,82,Expected call,48,2024-10-13,False,This is your delivery service.
8809791099,Spam,Fraudulent Service,4,4,Pune,Afternoon,398,Telemarketing spam,72,2024-10-04,False,We detected suspicious activity.
7945837724,Not Spam,Business,0,0,Hyderabad,Morning,261,Genuine call,22,2024-12-12,False,About your recent service request.
7544157788,Spam,Survey,3,0,Delhi,Night,174,Annoying call,56,2024-02-17,False,Can you spare 5 minutes for a survey?
9046630598,Not Spam,Service,0,0,Delhi,Afternoon,459,Business call,28,2024-12-18,False,Following up on your inquiry.
8553548045,Not Spam,Business,0,0,Delhi,Evening,259,Normal call,17,2024-05-06,True,Your requested callback about the service issue.
7721269844,Not Spam,None,0,0,Unknown,Morning,121,Business call,31,2024-07-25,True,This is your bank calling to verify a transaction.
8569943327,Spam,Survey,21,1,Bangalore,Evening,186,Not sure,72,2025-01-12,False,Would you like to participate in a quick survey?
8941960373,Not Spam,None,0,0,Mumbai,Afternoon,1099,OK,43,2024-12-12,True,This is a follow-up call.
7292692669,Spam,Scammer,4,1,Chennai,Afternoon,242,Unwanted sales,57,2024-11-22,True,Important information about your service.
7977381429,Spam,Telemarketer,3,1,Kolkata,Afternoon,515,Possible spam,85,2024-08-07,True,"Hello, we're offering a great deal on credit cards with zero annual fees!"
6596855607,Not Spam,None,0,0,Unknown,Morning,442,Business call,28,2024-11-21,True,About your recent service request.
9774267675,Not Spam,None,0,0,Kolkata,Morning,170,Expected call,34,2024-05-05,True,This is about your recent purchase.
6868179338,Not Spam,Personal,0,0,Pune,Morning,350,Important call,12,2024-12-27,False,Calling from your doctor's office.
9988688231,Spam,Unknown,9,0,Delhi,Afternoon,198,Not sure,89,2024-05-27,False,Special discount available only today!
7396566949,Not Spam,Personal,0,0,Ahmedabad,Night,1183,Helpful service,45,2024-07-13,False,About your recent service request.
6868069948,Not Spam,None,0,0,Jaipur,Evening,174,Helpful service,47,2024-04-12,False,"Hello, calling to confirm your appointment."
7275776035,Not Spam,Business,0,0,Jaipur,Morning,555,OK,28,2024-02-17,False,This is your delivery service.
9934018776,Not Spam,None,0,0,Unknown,Evening,200,Expected call,29,2024-08-26,False,Following up on your inquiry.
8663572928,Not Spam,Service,0,0,Pune,Afternoon,239,Important call,25,2024-12-04,True,"Hello, calling to confirm your appointment."
9129644894,Not Spam,Service,0,0,Chennai,Night,1011,Business call,14,2024-03-15,False,Calling from your doctor's office.
9937442450,Not Spam,Business,0,0,Pune,Morning,358,Expected call,48,2024-11-01,False,"Hello, calling to confirm your appointment."
6676437233,Spam,Telemarketer,7,5,Unknown,Night,608,Unwanted sales,84,2024-03-11,True,"Hello, we're offering a great deal on credit cards with zero annual fees!"
6577171097,Not Spam,Service,0,1,Unknown,Night,526,Business call,32,2024-07-26,False,"Hi, this is regarding your job application."
6310989786,Spam,Survey,2,6,Jaipur,Afternoon,1116,Annoying call,83,2024-02-01,False,We're gathering customer feedback.
7955416646,Not Spam,None,0,0,Mumbai,Evening,214,Helpful service,50,2024-02-13,False,This is your delivery service.
7450766050,Not Spam,None,0,0,Delhi,Afternoon,427,OK,31,2024-07-11,False,Your requested callback about the service issue.
8708537974,Not Spam,None,0,0,Kolkata,Night,55,Business call,20,2024-10-17,False,Calling from your doctor's office.
8123640297,Spam,Telemarketer,12,1,Unknown,Night,251,Unwanted sales,63,2024-05-15,False,Are you interested in saving money on your utility bills?
8847645157,Not Spam,Service,0,0,Pune,Night,484,Genuine call,9,2024-12-22,True,"Hello, calling to confirm your appointment."
7918036196,Not Spam,Business,0,0,Jaipur,Evening,27,OK,47,2025-01-15,False,"Hi, this is regarding your job application."
9135795294,Not Spam,None,0,0,Unknown,Afternoon,400,Expected call,11,2024-09-14,False,Important information about your service.
8456222261,Not Spam,None,0,0,Unknown,Morning,553,Important call,48,2024-08-01,True,About your recent service request.
8911003127,Not Spam,Business,0,0,Unknown,Evening,224,OK,30,2024-12-23,True,Your requested callback about the service issue.
8310914226,Spam,Scammer,5,4,Chennai,Night,191,Not sure,93,2024-04-22,False,This is regarding your car's extended warranty.
7253013982,Not Spam,Personal,0,1,Ahmedabad,Morning,223,OK,13,2024-09-19,False,Following up on your inquiry.
6630188304,Spam,Survey,2,0,Mumbai,Morning,578,Annoying call,73,2024-06-29,False,We're gathering customer feedback.
6462441605,Spam,Telemarketer,4,0,Ahmedabad,Night,100,Telemarketing spam,60,2024-04-22,False,Calling regarding your recent inquiry.
9342031342,Not Spam,Business,0,0,Jaipur,Night,380,Business call,33,2024-10-02,False,"Hello, calling to confirm your appointment."
6144850521,Not Spam,None,0,0,Unknown,Morning,143,Normal call,24,2024-03-02,True,Your requested callback about the service issue.
9356340753,Not Spam,Business,0,1,Unknown,Morning,356,Genuine call,45,2024-10-21,True,This is about your recent purchase.
9587377873,Not Spam,Business,0,1,Unknown,Morning,1170,Normal call,34,2024-04-20,False,"Hello, calling to confirm your appointment."
7377464940,Spam,Telemarketer,8,1,Jaipur,Afternoon,233,Suspicious call,87,2024-10-15,True,We have an exclusive offer for you today.
7184445420,Not Spam,Personal,0,0,Mumbai,Night,433,Helpful service,43,2024-12-19,True,"Hello, calling to confirm your appointment."
6839018449,Spam,Fraudulent Service,1,0,Bangalore,Morning,21,Scam alert,70,2024-02-16,True,We're calling about your account.
7814096840,Spam,Fraudulent Service,3,0,Delhi,Evening,277,Possible spam,64,2024-12-21,False,We detected suspicious activity.
7954389321,Not Spam,None,0,0,Delhi,Morning,439,OK,40,2024-08-01,False,This is your bank calling to verify a transaction.
6340671591,Not Spam,Service,0,0,Bangalore,Morning,259,Important call,20,2024-02-05,True,"Hello, calling to confirm your appointment."
7447686342,Not Spam,Service,0,0,Unknown,Evening,71,Important call,31,2025-01-20,False,This is your bank calling to verify a transaction.
7244689516,Not Spam,None,0,0,Mumbai,Evening,340,Important call,27,2024-05-26,True,This is your delivery service.
7837893781,Not Spam,None,0,0,Unknown,Evening,753,Expected call,17,2024-06-02,False,This is a follow-up call.
8507556536,Not Spam,None,0,0,Bangalore,Morning,1124,Genuine call,31,2024-06-21,False,This is your delivery service.
